Customer_ID,Age,Gender,Region,Policy_Type,Policy_Duration_Years,Annual_Premium,Vehicle_Age,Incident_Type,Claim_Amount,Number_of_Previous_Claims,Claim_Approved
CUST02752,42,Female,South,Gold,10,33014,4,Natural Disaster,25269,3,0
CUST02753,32,Female,North,Basic,11,7859,7,Theft,66796,0,1
CUST02754,21,Male,North,Basic,10,44840,8,Fire,7833,3,1
CUST02755,62,Male,South,Gold,10,36856,12,Natural Disaster,10527,0,1
CUST02756,29,Female,East,Premium,1,39819,0,Fire,6944,4,0
CUST02757,49,Male,East,Gold,11,25085,8,Natural Disaster,23518,2,0
CUST02758,49,Female,East,Gold,8,13214,12,Fire,34102,1,0
CUST02759,45,Female,West,Basic,10,40736,8,Fire,8669,3,1
CUST02760,30,Male,South,Premium,14,46704,5,Accident,26379,0,0
CUST02761,48,Male,South,Basic,14,5601,10,Natural Disaster,24712,0,0
CUST02762,31,Male,West,Premium,7,29318,9,Accident,20191,3,1
CUST02763,37,Male,South,Premium,7,20451,4,Accident,14259,1,0
CUST02764,35,Female,South,Basic,11,10274,6,Accident,38958,2,0
CUST02765,46,Male,West,Premium,6,23226,10,Accident,26516,0,0
CUST02766,23,Male,North,Premium,12,48634,7,Fire,36931,0,0
CUST02767,49,Female,South,Basic,4,35926,8,Accident,75630,3,0
CUST02768,46,Male,West,Gold,11,24046,8,Accident,12624,3,0
CUST02769,60,Male,East,Premium,8,13674,9,Accident,24872,0,1
CUST02770,19,Male,North,Gold,2,24023,10,Fire,33791,0,0
CUST02771,40,Male,East,Basic,7,26910,2,Natural Disaster,5652,0,1
CUST02772,36,Female,South,Basic,3,16503,12,Fire,36516,4,0
CUST02773,48,Female,North,Premium,14,10368,7,Fire,9095,0,0
CUST02774,68,Male,West,Basic,3,28527,0,Fire,69893,2,0
CUST02775,22,Male,South,Gold,14,27487,6,Natural Disaster,78632,2,0
CUST02776,36,Female,West,Basic,7,41593,11,Accident,9095,1,1
CUST02777,51,Male,North,Premium,12,15391,14,Accident,77216,3,1
CUST02778,27,Male,East,Premium,3,14874,4,Natural Disaster,56124,1,1
CUST02779,42,Male,South,Basic,5,8608,12,Natural Disaster,29242,0,1
CUST02780,19,Male,South,Basic,8,35451,12,Theft,27333,3,0
CUST02781,28,Male,West,Premium,14,44646,1,Accident,14169,0,1
CUST02782,67,Male,North,Premium,13,38786,1,Fire,60222,3,1
CUST02783,48,Male,West,Basic,4,32546,7,Fire,19916,4,1
CUST02784,32,Male,North,Gold,7,47378,4,Accident,39105,4,1
CUST02785,26,Male,South,Basic,7,40268,13,Natural Disaster,70309,4,0
CUST02786,40,Female,North,Basic,2,7667,11,Theft,49194,1,0
CUST02787,36,Female,South,Premium,14,47346,10,Fire,60422,3,1
CUST02788,26,Female,North,Basic,8,10230,2,Theft,56617,1,0
CUST02789,52,Male,East,Gold,10,30720,0,Fire,22045,3,1
CUST02790,38,Male,North,Basic,12,48023,10,Fire,68593,0,0
CUST02791,26,Female,East,Basic,10,42602,6,Accident,18061,4,1
CUST02792,45,Male,North,Basic,14,6546,10,Fire,79674,4,0
CUST02793,63,Female,North,Premium,9,20050,11,Theft,36742,3,1
CUST02794,68,Male,West,Premium,6,35134,2,Theft,25860,1,0
CUST02795,24,Female,West,Premium,14,20640,6,Accident,55800,1,1
CUST02796,33,Female,South,Basic,5,25828,11,Fire,40212,2,1
CUST02797,33,Female,West,Basic,1,19284,1,Theft,19224,4,1
CUST02798,50,Male,North,Gold,1,8423,3,Natural Disaster,68414,4,1
CUST02799,21,Female,West,Basic,9,33577,1,Accident,76338,1,0
CUST02800,21,Male,North,Gold,14,24070,3,Natural Disaster,29538,4,1
CUST02801,56,Male,East,Basic,4,7332,4,Theft,16037,1,0
CUST02802,57,Male,North,Gold,1,11066,14,Natural Disaster,12690,2,0
CUST02803,34,Male,South,Basic,11,23040,13,Accident,11323,3,1
CUST02804,54,Male,East,Premium,10,43806,7,Natural Disaster,4314,3,1
CUST02805,56,Male,South,Basic,12,13583,1,Theft,47185,2,0
CUST02806,69,Male,South,Basic,3,43057,9,Natural Disaster,35146,4,1
CUST02807,46,Female,South,Basic,6,27604,2,Natural Disaster,15356,0,1
CUST02808,69,Female,West,Basic,14,31564,9,Natural Disaster,77805,4,0
CUST02809,53,Female,South,Basic,11,38064,11,Fire,6340,1,1
CUST02810,55,Male,East,Premium,13,27857,12,Theft,45852,0,1
CUST02811,56,Male,North,Premium,13,33941,4,Natural Disaster,63550,2,1
CUST02812,67,Male,South,Premium,11,42962,10,Theft,43675,3,0
CUST02813,54,Male,East,Premium,8,43573,11,Natural Disaster,1392,3,1
CUST02814,69,Female,South,Premium,13,30692,11,Accident,72007,4,0
CUST02815,52,Male,North,Basic,10,21879,8,Accident,51421,3,1
CUST02816,24,Female,East,Basic,2,40763,9,Accident,9137,4,1
CUST02817,44,Male,East,Basic,8,21477,10,Natural Disaster,14997,1,0
CUST02818,45,Female,North,Gold,14,11393,4,Theft,31278,1,1
CUST02819,39,Male,East,Basic,13,38488,14,Accident,11397,2,1
CUST02820,31,Female,North,Basic,1,26459,13,Fire,32530,1,1
CUST02821,24,Male,East,Premium,11,44093,8,Accident,49364,4,0
CUST02822,54,Female,East,Basic,2,17554,3,Accident,5794,3,1
CUST02823,39,Male,North,Gold,8,42867,9,Fire,72899,1,0
CUST02824,22,Female,North,Gold,7,17568,4,Accident,9079,1,1
CUST02825,19,Female,East,Basic,5,41794,14,Natural Disaster,78568,4,1
CUST02826,44,Male,East,Basic,13,10057,8,Natural Disaster,68041,1,1
CUST02827,38,Female,North,Basic,10,22490,3,Accident,10448,3,0
CUST02828,55,Male,West,Premium,2,10305,4,Theft,79776,3,0
CUST02829,32,Male,North,Basic,9,37740,4,Theft,60606,3,0
CUST02830,38,Male,East,Premium,5,49682,3,Accident,41177,3,1
CUST02831,27,Female,East,Premium,8,29118,3,Fire,33977,0,1
CUST02832,40,Female,East,Basic,13,11674,10,Natural Disaster,21177,3,0
CUST02833,56,Male,North,Basic,4,47331,4,Natural Disaster,54673,0,0
CUST02834,22,Male,East,Premium,14,29998,11,Natural Disaster,20431,3,0
CUST02835,18,Female,West,Basic,9,20316,5,Accident,68655,3,1
CUST02836,30,Female,South,Gold,10,21217,6,Natural Disaster,1177,4,0
CUST02837,38,Female,West,Basic,7,7005,14,Accident,11226,3,1
CUST02838,43,Male,North,Premium,2,19602,5,Accident,13231,1,1
CUST02839,67,Male,East,Gold,3,26645,14,Theft,50426,3,0
CUST02840,62,Male,North,Gold,14,18987,0,Fire,53147,2,0
CUST02841,38,Male,South,Basic,2,18543,14,Fire,15082,4,1
CUST02842,35,Male,North,Basic,5,32944,1,Fire,74311,4,0
CUST02843,54,Female,East,Premium,2,14144,6,Natural Disaster,17175,3,1
CUST02844,62,Male,South,Basic,5,48882,13,Theft,15133,2,1
CUST02845,49,Female,South,Basic,13,43459,2,Theft,63877,3,0
CUST02846,53,Female,East,Gold,9,44827,11,Accident,23427,1,1
CUST02847,34,Male,East,Basic,2,35741,9,Theft,58832,4,1
CUST02848,52,Female,East,Basic,9,9479,10,Accident,15837,4,1
CUST02849,66,Male,North,Basic,7,9198,12,Theft,11546,2,1
CUST02850,28,Female,West,Premium,7,14091,1,Accident,11748,0,1
CUST02851,38,Male,North,Premium,14,9205,5,Natural Disaster,68089,2,0
CUST02852,69,Male,North,Basic,5,8641,10,Theft,61029,1,0
CUST02853,43,Female,West,Basic,8,8543,3,Fire,26241,2,1
CUST02854,21,Male,East,Basic,7,10591,11,Accident,62445,0,0
CUST02855,51,Female,East,Premium,6,49601,14,Theft,3469,1,0
CUST02856,69,Male,West,Basic,2,34341,10,Theft,50067,1,0
CUST02857,65,Male,West,Gold,6,34055,4,Accident,2474,0,1
CUST02858,35,Male,North,Basic,14,11116,14,Theft,49554,3,1
CUST02859,57,Female,South,Gold,2,5761,5,Fire,32109,2,0
CUST02860,52,Female,West,Basic,1,7407,2,Accident,23861,1,1
CUST02861,58,Male,North,Premium,9,36594,0,Accident,34105,2,1
CUST02862,46,Female,South,Basic,13,5885,2,Accident,58612,0,0
CUST02863,69,Male,East,Basic,5,37195,2,Accident,72500,4,1
CUST02864,46,Female,East,Gold,10,40411,5,Accident,36596,0,0
CUST02865,55,Female,North,Gold,10,32819,3,Fire,73008,2,0
CUST02866,59,Male,North,Basic,4,16125,6,Accident,73100,1,0
CUST02867,38,Male,West,Premium,12,26494,12,Fire,2336,2,0
CUST02868,59,Male,East,Premium,11,39236,14,Fire,44316,4,1
CUST02869,30,Male,North,Gold,8,29585,10,Fire,48917,1,0
CUST02870,66,Male,East,Basic,5,27045,1,Accident,35435,4,0
CUST02871,58,Female,East,Premium,14,27447,11,Fire,67748,3,1
CUST02872,34,Female,West,Basic,7,44783,3,Accident,3768,0,0
CUST02873,26,Male,South,Basic,3,31238,7,Fire,65077,3,0
CUST02874,58,Male,West,Gold,8,44091,10,Accident,28634,2,0
CUST02875,18,Male,North,Basic,8,46703,5,Theft,55928,3,0
CUST02876,19,Female,West,Basic,3,40196,9,Theft,50596,0,1
CUST02877,65,Male,West,Premium,9,16685,2,Fire,76125,1,1
CUST02878,46,Male,East,Premium,14,17738,9,Natural Disaster,54533,4,1
CUST02879,50,Female,West,Basic,8,47076,11,Natural Disaster,37444,1,1
CUST02880,27,Female,North,Basic,1,20772,1,Theft,73621,3,1
CUST02881,67,Female,South,Gold,8,15633,14,Fire,19211,2,1
CUST02882,57,Female,West,Basic,12,28492,2,Fire,23669,3,0
CUST02883,38,Male,West,Premium,11,48961,0,Fire,55711,0,1
CUST02884,45,Female,South,Premium,4,41855,0,Natural Disaster,71047,0,1
CUST02885,28,Female,North,Basic,6,11228,1,Theft,56480,2,1
CUST02886,51,Male,North,Gold,14,7831,13,Fire,34453,1,0
CUST02887,25,Male,West,Premium,13,25045,2,Theft,34452,0,0
CUST02888,39,Male,East,Basic,10,23132,12,Theft,48769,0,0
CUST02889,25,Female,West,Premium,9,16055,8,Accident,9532,2,1
CUST02890,66,Male,South,Premium,5,29318,7,Natural Disaster,13891,1,1
CUST02891,32,Female,South,Premium,7,18795,11,Theft,64246,3,0
CUST02892,34,Female,South,Gold,13,45320,14,Accident,34501,4,1
CUST02893,40,Female,West,Basic,1,24648,10,Natural Disaster,2496,2,0
CUST02894,41,Male,West,Basic,9,27158,10,Fire,16154,1,1
CUST02895,62,Female,North,Basic,14,26747,14,Fire,77682,4,1
CUST02896,36,Male,East,Basic,6,28234,8,Accident,59475,2,1
CUST02897,22,Male,West,Basic,11,36560,6,Fire,6450,3,0
CUST02898,49,Male,North,Gold,4,16282,6,Accident,38403,3,1
CUST02899,61,Female,West,Premium,6,38831,4,Accident,47791,1,1
CUST02900,18,Female,North,Premium,5,28043,6,Fire,28289,1,1
CUST02901,40,Female,North,Premium,3,25929,3,Natural Disaster,56679,3,1
CUST02902,54,Male,East,Gold,7,40500,4,Accident,24109,3,0
CUST02903,25,Female,West,Basic,3,6872,11,Natural Disaster,44439,2,1
CUST02904,30,Female,North,Gold,13,42488,0,Natural Disaster,25415,1,1
CUST02905,25,Female,South,Basic,14,6969,10,Accident,11181,4,1
CUST02906,40,Female,South,Gold,13,30460,3,Natural Disaster,71246,3,1
CUST02907,60,Female,South,Premium,2,17155,2,Accident,29395,4,0
CUST02908,18,Male,East,Basic,14,16870,1,Fire,35209,1,1
CUST02909,62,Male,North,Premium,4,33392,1,Fire,36158,1,0
CUST02910,68,Male,East,Premium,7,8717,7,Fire,67920,0,0
CUST02911,41,Male,West,Basic,5,6374,0,Fire,19540,3,1
CUST02912,52,Female,West,Premium,14,26826,7,Fire,5396,1,0
CUST02913,41,Male,North,Basic,9,13679,8,Natural Disaster,2391,1,0
CUST02914,34,Female,South,Basic,10,18427,5,Natural Disaster,57574,3,1
CUST02915,22,Male,North,Gold,7,28564,0,Natural Disaster,17652,0,1
CUST02916,37,Male,North,Premium,12,39708,9,Theft,10716,0,0
CUST02917,38,Male,North,Gold,14,40135,11,Theft,16568,0,0
CUST02918,57,Female,East,Premium,9,49196,6,Accident,9669,0,1
CUST02919,48,Female,West,Basic,14,29271,14,Theft,70807,2,1
CUST02920,63,Male,North,Premium,9,21631,14,Fire,50390,3,0
CUST02921,53,Female,North,Premium,12,24887,4,Fire,24386,3,1
CUST02922,28,Male,North,Gold,2,30259,14,Fire,25152,3,0
CUST02923,69,Male,East,Basic,1,37396,8,Accident,79315,0,0
CUST02924,32,Male,East,Gold,11,24144,6,Accident,15434,0,0
CUST02925,36,Female,East,Gold,4,17655,4,Accident,30000,1,1
CUST02926,24,Male,North,Premium,4,45736,12,Accident,28973,2,0
CUST02927,68,Male,South,Gold,13,25836,1,Natural Disaster,38861,3,0
CUST02928,45,Male,South,Basic,2,6368,13,Accident,7438,2,1
CUST02929,68,Female,South,Gold,3,39994,3,Accident,13729,3,0
CUST02930,60,Male,West,Premium,3,49456,1,Theft,27407,0,0
CUST02931,22,Female,North,Basic,5,41380,8,Natural Disaster,43711,0,0
CUST02932,22,Male,South,Gold,1,17199,1,Fire,79191,3,0
CUST02933,47,Female,South,Basic,9,47802,1,Theft,56850,4,0
CUST02934,49,Male,South,Basic,8,16569,1,Accident,74895,0,1
CUST02935,25,Male,North,Premium,8,38827,0,Fire,15172,1,0
CUST02936,27,Female,South,Basic,3,36182,8,Fire,70078,0,1
CUST02937,55,Female,South,Basic,2,18115,7,Fire,16529,1,0
CUST02938,64,Male,North,Gold,1,26649,1,Theft,74590,2,1
CUST02939,49,Female,West,Basic,12,23195,1,Natural Disaster,41281,0,1
CUST02940,65,Male,East,Basic,6,35596,4,Natural Disaster,74805,0,0
CUST02941,45,Male,South,Basic,13,39961,11,Fire,77626,2,0
CUST02942,34,Male,East,Basic,10,32003,12,Accident,67644,1,0
CUST02943,48,Female,West,Premium,1,21551,13,Natural Disaster,59235,4,1
CUST02944,25,Male,West,Premium,14,28826,11,Natural Disaster,67760,1,0
CUST02945,57,Female,South,Gold,11,41950,13,Accident,13876,3,1
CUST02946,42,Male,North,Premium,5,29729,3,Theft,57680,3,1
CUST02947,26,Female,West,Basic,9,8868,1,Theft,16097,3,0
CUST02948,19,Female,East,Gold,11,46274,7,Accident,75292,2,0
CUST02949,32,Male,East,Premium,9,43718,7,Theft,3859,1,1
CUST02950,67,Female,East,Premium,13,37353,12,Fire,25877,0,1
CUST02951,20,Male,East,Premium,12,46682,3,Natural Disaster,15628,3,0
CUST02952,66,Male,West,Gold,4,35653,13,Theft,79117,1,0
CUST02953,53,Male,South,Premium,7,19141,3,Fire,9300,0,1
CUST02954,21,Male,South,Basic,14,16537,8,Fire,3412,1,0
CUST02955,31,Male,East,Premium,11,35401,3,Fire,4338,2,0
CUST02956,58,Female,South,Basic,7,32387,14,Fire,60484,3,1
CUST02957,58,Male,East,Basic,4,21154,9,Fire,6804,4,1
CUST02958,42,Female,East,Basic,5,40077,10,Accident,54675,3,0
CUST02959,67,Female,North,Basic,11,11630,8,Natural Disaster,13392,3,0
CUST02960,27,Male,West,Basic,9,48461,2,Natural Disaster,76984,2,0
CUST02961,38,Female,West,Basic,7,19778,1,Accident,21029,0,0
CUST02962,53,Male,East,Premium,7,49293,14,Accident,66263,3,0
CUST02963,29,Female,West,Gold,10,28070,10,Fire,28097,0,0
CUST02964,44,Female,South,Gold,7,18416,7,Theft,63524,0,1
CUST02965,57,Female,East,Basic,9,30399,11,Natural Disaster,17395,2,1
CUST02966,19,Male,North,Premium,5,13629,2,Theft,23993,3,0
CUST02967,30,Female,South,Gold,6,13360,12,Natural Disaster,63088,2,0
CUST02968,49,Male,North,Basic,3,17011,1,Fire,61610,2,0
CUST02969,48,Female,North,Premium,1,45721,12,Theft,18258,4,1
CUST02970,33,Female,West,Premium,11,41069,10,Natural Disaster,8303,2,0
CUST02971,49,Female,West,Basic,12,16227,7,Natural Disaster,71186,4,1
CUST02972,49,Female,East,Gold,2,44587,14,Fire,13177,0,0
CUST02973,51,Male,West,Gold,8,49550,7,Theft,14747,0,1
CUST02974,28,Male,North,Basic,13,7769,4,Fire,22823,1,0
CUST02975,27,Female,North,Basic,1,15492,8,Theft,79812,1,0
CUST02976,32,Female,South,Basic,10,8345,10,Theft,76307,0,0
CUST02977,34,Male,North,Basic,7,7665,5,Natural Disaster,12963,3,1
CUST02978,57,Male,East,Premium,5,29807,4,Accident,25928,1,1
CUST02979,35,Male,East,Premium,13,48552,11,Theft,70023,2,1
CUST02980,26,Male,West,Basic,6,17366,2,Theft,11038,1,0
CUST02981,42,Female,West,Gold,8,14325,6,Fire,68926,0,1
CUST02982,57,Female,West,Basic,4,10440,13,Theft,4438,3,1
CUST02983,31,Male,East,Basic,6,33222,14,Theft,36151,0,0
CUST02984,42,Male,North,Basic,14,31951,8,Theft,37135,3,1
CUST02985,67,Male,West,Premium,11,44878,3,Theft,7167,1,1
CUST02986,39,Male,South,Basic,3,25264,10,Theft,14172,2,0
CUST02987,69,Male,West,Basic,7,24121,6,Accident,52303,2,0
CUST02988,47,Male,East,Basic,2,23815,11,Natural Disaster,31360,0,1
CUST02989,37,Female,West,Gold,12,49263,2,Theft,67310,3,0
CUST02990,38,Female,North,Gold,8,35311,10,Fire,61709,1,1
CUST02991,61,Female,West,Basic,13,47397,1,Fire,66478,3,1
CUST02992,49,Male,East,Basic,7,24749,12,Theft,48445,3,1
CUST02993,68,Male,East,Premium,12,34218,10,Theft,37698,3,1
CUST02994,63,Male,South,Premium,12,20533,0,Theft,28256,1,0
CUST02995,66,Female,East,Basic,8,49133,5,Accident,35207,3,1
CUST02996,38,Male,South,Gold,2,49867,4,Natural Disaster,75441,2,0
CUST02997,52,Male,North,Premium,3,6316,1,Fire,26151,0,1
CUST02998,49,Female,East,Basic,12,42972,12,Accident,55236,4,1
CUST02999,47,Male,West,Premium,4,26388,12,Accident,39278,3,1
CUST03000,56,Female,North,Gold,12,18512,2,Theft,77709,2,1
CUST03001,66,Female,West,Premium,9,5684,8,Natural Disaster,50221,2,1
CUST03002,29,Male,West,Basic,12,32164,2,Theft,79666,0,0
CUST03003,58,Female,West,Basic,12,44208,6,Fire,48350,0,0
CUST03004,64,Male,North,Basic,5,16735,0,Natural Disaster,27952,4,0
CUST03005,35,Female,North,Basic,6,40855,6,Theft,11937,4,0
CUST03006,38,Male,East,Premium,1,47635,8,Fire,42702,4,1
CUST03007,30,Female,West,Gold,4,43546,11,Accident,40496,1,0
CUST03008,38,Male,South,Premium,14,13079,10,Fire,24794,1,0
CUST03009,25,Female,East,Gold,4,27412,7,Fire,59720,2,1
CUST03010,63,Female,North,Basic,10,40862,6,Fire,25985,0,0
CUST03011,57,Female,South,Gold,8,24191,9,Natural Disaster,20391,3,1
CUST03012,63,Male,North,Premium,8,19821,13,Accident,58295,0,1
CUST03013,24,Male,South,Basic,10,12582,7,Natural Disaster,73406,1,0
CUST03014,40,Female,East,Premium,6,14012,12,Accident,22993,2,0
CUST03015,61,Male,South,Basic,8,38655,3,Theft,43639,3,0
CUST03016,49,Female,East,Premium,9,49688,14,Theft,30720,4,0
CUST03017,28,Male,North,Premium,5,43783,1,Fire,10906,4,1
CUST03018,39,Female,South,Basic,1,19530,13,Fire,64820,1,0
CUST03019,39,Male,West,Premium,1,25377,13,Natural Disaster,64238,2,1
CUST03020,60,Female,West,Premium,2,26653,10,Accident,52489,0,1
CUST03021,42,Female,North,Basic,2,45276,8,Accident,77944,1,0
CUST03022,39,Female,South,Basic,5,25380,14,Accident,4193,0,1
CUST03023,45,Female,West,Basic,7,5556,2,Fire,41986,3,1
CUST03024,46,Male,East,Premium,7,31790,13,Fire,61481,0,1
CUST03025,30,Female,South,Gold,4,13900,10,Accident,6220,3,1
CUST03026,35,Male,South,Gold,13,38485,3,Fire,20357,2,1
CUST03027,19,Male,West,Premium,4,41433,6,Accident,40299,1,1
CUST03028,46,Female,East,Premium,14,18891,1,Natural Disaster,20549,0,1
CUST03029,38,Male,East,Basic,14,48104,13,Theft,18474,2,1
CUST03030,32,Male,East,Premium,11,20014,14,Accident,58593,2,1
CUST03031,69,Male,South,Basic,10,11547,7,Fire,1141,0,0
CUST03032,44,Female,North,Basic,3,42964,11,Natural Disaster,21694,4,0
CUST03033,67,Male,South,Premium,11,34932,9,Fire,17863,4,0
CUST03034,48,Male,South,Basic,2,49739,7,Fire,3690,3,0
CUST03035,32,Female,West,Premium,3,25263,11,Fire,46056,2,1
CUST03036,68,Female,North,Gold,8,24320,4,Accident,61424,1,0
CUST03037,40,Male,East,Basic,1,48374,8,Natural Disaster,22320,1,0
CUST03038,41,Female,West,Basic,4,44459,7,Accident,68963,2,1
CUST03039,61,Male,South,Gold,7,12045,0,Theft,26419,4,1
CUST03040,30,Male,North,Premium,5,48255,8,Accident,41832,2,0
CUST03041,39,Male,East,Basic,2,6237,12,Theft,36983,3,1
CUST03042,60,Female,East,Basic,1,48077,13,Natural Disaster,23365,2,0
CUST03043,54,Male,South,Premium,6,44240,13,Natural Disaster,4911,0,0
CUST03044,50,Female,East,Premium,13,41326,4,Accident,1649,4,1
CUST03045,20,Female,East,Basic,13,10293,8,Accident,55688,0,1
CUST03046,36,Male,North,Basic,5,30274,8,Fire,27469,0,0
CUST03047,40,Female,West,Gold,3,24237,9,Theft,44346,2,1
CUST03048,46,Female,North,Premium,11,33384,9,Fire,41884,2,0
CUST03049,47,Female,West,Gold,11,35993,2,Fire,18677,1,1
CUST03050,56,Female,West,Premium,11,17811,7,Natural Disaster,61390,0,0
CUST03051,61,Female,West,Gold,9,23229,6,Accident,69249,2,1
CUST03052,64,Male,East,Basic,3,44130,14,Natural Disaster,63635,1,0
CUST03053,42,Female,North,Premium,2,18311,6,Accident,75131,0,1
CUST03054,54,Male,East,Basic,5,28040,11,Natural Disaster,64734,1,1
CUST03055,64,Male,South,Premium,9,8182,9,Natural Disaster,13164,4,0
CUST03056,25,Male,North,Basic,8,10760,1,Natural Disaster,54184,3,1
CUST03057,59,Male,West,Basic,6,12260,1,Theft,68082,0,1
CUST03058,33,Male,East,Gold,3,38218,1,Natural Disaster,36374,2,1
CUST03059,25,Male,East,Gold,6,6915,12,Theft,79709,4,1
CUST03060,18,Female,North,Basic,5,14115,10,Natural Disaster,30580,1,0
CUST03061,61,Female,North,Premium,1,12076,1,Accident,57792,3,0
CUST03062,22,Female,West,Basic,5,19814,13,Theft,24318,0,1
CUST03063,20,Male,West,Basic,14,38083,3,Accident,15627,3,1
CUST03064,18,Female,South,Gold,7,9793,6,Accident,72614,4,1
CUST03065,21,Female,West,Basic,9,6262,1,Accident,37091,3,0
CUST03066,57,Female,East,Gold,12,14319,4,Theft,74902,0,0
CUST03067,52,Male,South,Basic,1,18194,13,Fire,15444,4,0
CUST03068,49,Female,South,Premium,3,24309,6,Theft,40873,1,0
CUST03069,59,Male,South,Premium,8,33760,8,Fire,18747,0,0
CUST03070,51,Female,North,Basic,6,31998,7,Theft,10229,3,1
CUST03071,60,Male,West,Basic,13,8468,8,Natural Disaster,68626,0,1
CUST03072,42,Male,South,Gold,5,17651,6,Fire,58804,4,1
CUST03073,27,Male,North,Premium,13,25405,2,Natural Disaster,49229,3,1
CUST03074,38,Female,North,Basic,10,19482,0,Fire,33368,1,0
CUST03075,63,Female,South,Premium,2,9409,9,Theft,11944,2,0
CUST03076,56,Male,South,Basic,3,5547,6,Theft,32752,1,0
CUST03077,44,Female,East,Basic,12,42659,12,Fire,33916,0,1
CUST03078,44,Male,South,Basic,2,24907,10,Natural Disaster,21817,2,0
CUST03079,19,Male,East,Basic,1,28426,5,Accident,71634,4,1
CUST03080,58,Female,South,Gold,7,47489,1,Fire,2133,3,1
CUST03081,65,Female,South,Premium,14,19436,0,Fire,57707,3,0
CUST03082,30,Female,West,Gold,3,21490,11,Natural Disaster,29670,4,1
CUST03083,26,Male,South,Premium,7,33962,9,Accident,56162,0,1
CUST03084,69,Male,South,Gold,12,43236,3,Fire,48724,1,0
CUST03085,53,Female,East,Premium,7,34288,13,Accident,53837,2,0
CUST03086,39,Male,East,Premium,8,27236,3,Accident,36974,4,1
CUST03087,59,Female,West,Gold,1,19923,5,Theft,2109,0,0
CUST03088,43,Male,South,Premium,5,6250,10,Natural Disaster,29755,0,0
CUST03089,29,Female,South,Basic,10,18264,4,Fire,25802,2,1
CUST03090,34,Female,East,Premium,9,6611,8,Fire,65771,4,1
CUST03091,31,Male,North,Gold,12,12928,7,Accident,44899,1,0
CUST03092,31,Female,North,Premium,11,39558,8,Fire,42972,1,1
CUST03093,51,Female,North,Premium,7,5867,9,Accident,69642,4,1
CUST03094,37,Male,East,Premium,1,36689,6,Fire,37704,3,0
CUST03095,28,Female,East,Gold,8,38095,8,Natural Disaster,76194,1,0
CUST03096,33,Male,North,Basic,3,8816,2,Fire,74997,3,1
CUST03097,68,Female,North,Premium,13,37626,8,Accident,53958,4,1
